relative_path,case_number,contrast_type,slice_number,TRAIN_VAL_TEST,status
file_brain_AXT2_201_2010398/processed/slice_7.mat,file_brain_AXT2_201_2010398,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_8.mat,file_brain_AXT2_201_2010398,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_9.mat,file_brain_AXT2_201_2010398,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_10.mat,file_brain_AXT2_201_2010398,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_11.mat,file_brain_AXT2_201_2010398,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_12.mat,file_brain_AXT2_201_2010398,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_13.mat,file_brain_AXT2_201_2010398,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_14.mat,file_brain_AXT2_201_2010398,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_15.mat,file_brain_AXT2_201_2010398,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010398/processed/slice_16.mat,file_brain_AXT2_201_2010398,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010416/processed/slice_1.mat,file_brain_AXT2_201_2010416,AXT2,1,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_2.mat,file_brain_AXT2_201_2010416,AXT2,2,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_3.mat,file_brain_AXT2_201_2010416,AXT2,3,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_4.mat,file_brain_AXT2_201_2010416,AXT2,4,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_5.mat,file_brain_AXT2_201_2010416,AXT2,5,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_6.mat,file_brain_AXT2_201_2010416,AXT2,6,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_7.mat,file_brain_AXT2_201_2010416,AXT2,7,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_8.mat,file_brain_AXT2_201_2010416,AXT2,8,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_9.mat,file_brain_AXT2_201_2010416,AXT2,9,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_10.mat,file_brain_AXT2_201_2010416,AXT2,10,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_11.mat,file_brain_AXT2_201_2010416,AXT2,11,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_12.mat,file_brain_AXT2_201_2010416,AXT2,12,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_13.mat,file_brain_AXT2_201_2010416,AXT2,13,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_14.mat,file_brain_AXT2_201_2010416,AXT2,14,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_15.mat,file_brain_AXT2_201_2010416,AXT2,15,TEST,Success
file_brain_AXT2_201_2010416/processed/slice_16.mat,file_brain_AXT2_201_2010416,AXT2,16,TEST,Success
file_brain_AXT2_201_2010455/processed/slice_1.mat,file_brain_AXT2_201_2010455,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_2.mat,file_brain_AXT2_201_2010455,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_3.mat,file_brain_AXT2_201_2010455,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_4.mat,file_brain_AXT2_201_2010455,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_5.mat,file_brain_AXT2_201_2010455,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_6.mat,file_brain_AXT2_201_2010455,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_7.mat,file_brain_AXT2_201_2010455,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_8.mat,file_brain_AXT2_201_2010455,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_9.mat,file_brain_AXT2_201_2010455,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_10.mat,file_brain_AXT2_201_2010455,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_11.mat,file_brain_AXT2_201_2010455,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_12.mat,file_brain_AXT2_201_2010455,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_13.mat,file_brain_AXT2_201_2010455,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_14.mat,file_brain_AXT2_201_2010455,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_15.mat,file_brain_AXT2_201_2010455,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010455/processed/slice_16.mat,file_brain_AXT2_201_2010455,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010519/processed/slice_1.mat,file_brain_AXT2_201_2010519,AXT2,1,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_2.mat,file_brain_AXT2_201_2010519,AXT2,2,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_3.mat,file_brain_AXT2_201_2010519,AXT2,3,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_4.mat,file_brain_AXT2_201_2010519,AXT2,4,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_5.mat,file_brain_AXT2_201_2010519,AXT2,5,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_6.mat,file_brain_AXT2_201_2010519,AXT2,6,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_7.mat,file_brain_AXT2_201_2010519,AXT2,7,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_8.mat,file_brain_AXT2_201_2010519,AXT2,8,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_9.mat,file_brain_AXT2_201_2010519,AXT2,9,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_10.mat,file_brain_AXT2_201_2010519,AXT2,10,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_11.mat,file_brain_AXT2_201_2010519,AXT2,11,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_12.mat,file_brain_AXT2_201_2010519,AXT2,12,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_13.mat,file_brain_AXT2_201_2010519,AXT2,13,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_14.mat,file_brain_AXT2_201_2010519,AXT2,14,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_15.mat,file_brain_AXT2_201_2010519,AXT2,15,TEST,Success
file_brain_AXT2_201_2010519/processed/slice_16.mat,file_brain_AXT2_201_2010519,AXT2,16,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_1.mat,file_brain_AXT2_201_2010532,AXT2,1,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_2.mat,file_brain_AXT2_201_2010532,AXT2,2,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_3.mat,file_brain_AXT2_201_2010532,AXT2,3,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_4.mat,file_brain_AXT2_201_2010532,AXT2,4,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_5.mat,file_brain_AXT2_201_2010532,AXT2,5,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_6.mat,file_brain_AXT2_201_2010532,AXT2,6,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_7.mat,file_brain_AXT2_201_2010532,AXT2,7,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_8.mat,file_brain_AXT2_201_2010532,AXT2,8,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_9.mat,file_brain_AXT2_201_2010532,AXT2,9,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_10.mat,file_brain_AXT2_201_2010532,AXT2,10,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_11.mat,file_brain_AXT2_201_2010532,AXT2,11,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_12.mat,file_brain_AXT2_201_2010532,AXT2,12,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_13.mat,file_brain_AXT2_201_2010532,AXT2,13,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_14.mat,file_brain_AXT2_201_2010532,AXT2,14,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_15.mat,file_brain_AXT2_201_2010532,AXT2,15,TEST,Success
file_brain_AXT2_201_2010532/processed/slice_16.mat,file_brain_AXT2_201_2010532,AXT2,16,TEST,Success
file_brain_AXT2_201_2010571/processed/slice_1.mat,file_brain_AXT2_201_2010571,AXT2,1,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_2.mat,file_brain_AXT2_201_2010571,AXT2,2,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_3.mat,file_brain_AXT2_201_2010571,AXT2,3,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_4.mat,file_brain_AXT2_201_2010571,AXT2,4,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_5.mat,file_brain_AXT2_201_2010571,AXT2,5,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_6.mat,file_brain_AXT2_201_2010571,AXT2,6,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_7.mat,file_brain_AXT2_201_2010571,AXT2,7,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_8.mat,file_brain_AXT2_201_2010571,AXT2,8,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_9.mat,file_brain_AXT2_201_2010571,AXT2,9,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_10.mat,file_brain_AXT2_201_2010571,AXT2,10,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_11.mat,file_brain_AXT2_201_2010571,AXT2,11,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_12.mat,file_brain_AXT2_201_2010571,AXT2,12,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_13.mat,file_brain_AXT2_201_2010571,AXT2,13,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_14.mat,file_brain_AXT2_201_2010571,AXT2,14,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_15.mat,file_brain_AXT2_201_2010571,AXT2,15,VAL,Success
file_brain_AXT2_201_2010571/processed/slice_16.mat,file_brain_AXT2_201_2010571,AXT2,16,VAL,Success
file_brain_AXT2_201_2010585/processed/slice_1.mat,file_brain_AXT2_201_2010585,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_2.mat,file_brain_AXT2_201_2010585,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_3.mat,file_brain_AXT2_201_2010585,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_4.mat,file_brain_AXT2_201_2010585,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_5.mat,file_brain_AXT2_201_2010585,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_6.mat,file_brain_AXT2_201_2010585,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_7.mat,file_brain_AXT2_201_2010585,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_8.mat,file_brain_AXT2_201_2010585,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_9.mat,file_brain_AXT2_201_2010585,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_10.mat,file_brain_AXT2_201_2010585,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_11.mat,file_brain_AXT2_201_2010585,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_12.mat,file_brain_AXT2_201_2010585,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_13.mat,file_brain_AXT2_201_2010585,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_14.mat,file_brain_AXT2_201_2010585,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_15.mat,file_brain_AXT2_201_2010585,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010585/processed/slice_16.mat,file_brain_AXT2_201_2010585,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_1.mat,file_brain_AXT2_201_2010588,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_2.mat,file_brain_AXT2_201_2010588,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_3.mat,file_brain_AXT2_201_2010588,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_4.mat,file_brain_AXT2_201_2010588,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_5.mat,file_brain_AXT2_201_2010588,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_6.mat,file_brain_AXT2_201_2010588,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_7.mat,file_brain_AXT2_201_2010588,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_8.mat,file_brain_AXT2_201_2010588,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_9.mat,file_brain_AXT2_201_2010588,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_10.mat,file_brain_AXT2_201_2010588,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_11.mat,file_brain_AXT2_201_2010588,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_12.mat,file_brain_AXT2_201_2010588,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_13.mat,file_brain_AXT2_201_2010588,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_14.mat,file_brain_AXT2_201_2010588,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_15.mat,file_brain_AXT2_201_2010588,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010588/processed/slice_16.mat,file_brain_AXT2_201_2010588,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010590/processed/slice_1.mat,file_brain_AXT2_201_2010590,AXT2,1,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_2.mat,file_brain_AXT2_201_2010590,AXT2,2,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_3.mat,file_brain_AXT2_201_2010590,AXT2,3,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_4.mat,file_brain_AXT2_201_2010590,AXT2,4,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_5.mat,file_brain_AXT2_201_2010590,AXT2,5,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_6.mat,file_brain_AXT2_201_2010590,AXT2,6,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_7.mat,file_brain_AXT2_201_2010590,AXT2,7,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_8.mat,file_brain_AXT2_201_2010590,AXT2,8,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_9.mat,file_brain_AXT2_201_2010590,AXT2,9,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_10.mat,file_brain_AXT2_201_2010590,AXT2,10,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_11.mat,file_brain_AXT2_201_2010590,AXT2,11,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_12.mat,file_brain_AXT2_201_2010590,AXT2,12,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_13.mat,file_brain_AXT2_201_2010590,AXT2,13,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_14.mat,file_brain_AXT2_201_2010590,AXT2,14,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_15.mat,file_brain_AXT2_201_2010590,AXT2,15,VAL,Success
file_brain_AXT2_201_2010590/processed/slice_16.mat,file_brain_AXT2_201_2010590,AXT2,16,VAL,Success
file_brain_AXT2_201_2010602/processed/slice_1.mat,file_brain_AXT2_201_2010602,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_2.mat,file_brain_AXT2_201_2010602,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_3.mat,file_brain_AXT2_201_2010602,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_4.mat,file_brain_AXT2_201_2010602,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_5.mat,file_brain_AXT2_201_2010602,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_6.mat,file_brain_AXT2_201_2010602,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_7.mat,file_brain_AXT2_201_2010602,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_8.mat,file_brain_AXT2_201_2010602,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_9.mat,file_brain_AXT2_201_2010602,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_10.mat,file_brain_AXT2_201_2010602,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_11.mat,file_brain_AXT2_201_2010602,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_12.mat,file_brain_AXT2_201_2010602,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_13.mat,file_brain_AXT2_201_2010602,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_14.mat,file_brain_AXT2_201_2010602,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_15.mat,file_brain_AXT2_201_2010602,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010602/processed/slice_16.mat,file_brain_AXT2_201_2010602,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_1.mat,file_brain_AXT2_201_2010604,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_2.mat,file_brain_AXT2_201_2010604,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_3.mat,file_brain_AXT2_201_2010604,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_4.mat,file_brain_AXT2_201_2010604,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_5.mat,file_brain_AXT2_201_2010604,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_6.mat,file_brain_AXT2_201_2010604,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_7.mat,file_brain_AXT2_201_2010604,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_8.mat,file_brain_AXT2_201_2010604,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_9.mat,file_brain_AXT2_201_2010604,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_10.mat,file_brain_AXT2_201_2010604,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_11.mat,file_brain_AXT2_201_2010604,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_12.mat,file_brain_AXT2_201_2010604,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_13.mat,file_brain_AXT2_201_2010604,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_14.mat,file_brain_AXT2_201_2010604,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_15.mat,file_brain_AXT2_201_2010604,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010604/processed/slice_16.mat,file_brain_AXT2_201_2010604,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_1.mat,file_brain_AXT2_201_2010625,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_2.mat,file_brain_AXT2_201_2010625,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_3.mat,file_brain_AXT2_201_2010625,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_4.mat,file_brain_AXT2_201_2010625,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_5.mat,file_brain_AXT2_201_2010625,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_6.mat,file_brain_AXT2_201_2010625,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_7.mat,file_brain_AXT2_201_2010625,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_8.mat,file_brain_AXT2_201_2010625,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_9.mat,file_brain_AXT2_201_2010625,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_10.mat,file_brain_AXT2_201_2010625,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_11.mat,file_brain_AXT2_201_2010625,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_12.mat,file_brain_AXT2_201_2010625,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_13.mat,file_brain_AXT2_201_2010625,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_14.mat,file_brain_AXT2_201_2010625,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_15.mat,file_brain_AXT2_201_2010625,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010625/processed/slice_16.mat,file_brain_AXT2_201_2010625,AXT2,16,TRAIN,Success
file_brain_AXT2_201_2010626/processed/slice_1.mat,file_brain_AXT2_201_2010626,AXT2,1,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_2.mat,file_brain_AXT2_201_2010626,AXT2,2,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_3.mat,file_brain_AXT2_201_2010626,AXT2,3,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_4.mat,file_brain_AXT2_201_2010626,AXT2,4,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_5.mat,file_brain_AXT2_201_2010626,AXT2,5,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_6.mat,file_brain_AXT2_201_2010626,AXT2,6,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_7.mat,file_brain_AXT2_201_2010626,AXT2,7,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_8.mat,file_brain_AXT2_201_2010626,AXT2,8,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_9.mat,file_brain_AXT2_201_2010626,AXT2,9,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_10.mat,file_brain_AXT2_201_2010626,AXT2,10,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_11.mat,file_brain_AXT2_201_2010626,AXT2,11,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_12.mat,file_brain_AXT2_201_2010626,AXT2,12,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_13.mat,file_brain_AXT2_201_2010626,AXT2,13,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_14.mat,file_brain_AXT2_201_2010626,AXT2,14,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_15.mat,file_brain_AXT2_201_2010626,AXT2,15,TEST,Success
file_brain_AXT2_201_2010626/processed/slice_16.mat,file_brain_AXT2_201_2010626,AXT2,16,TEST,Success
file_brain_AXT2_201_2010628/processed/slice_1.mat,file_brain_AXT2_201_2010628,AXT2,1,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_2.mat,file_brain_AXT2_201_2010628,AXT2,2,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_3.mat,file_brain_AXT2_201_2010628,AXT2,3,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_4.mat,file_brain_AXT2_201_2010628,AXT2,4,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_5.mat,file_brain_AXT2_201_2010628,AXT2,5,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_6.mat,file_brain_AXT2_201_2010628,AXT2,6,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_7.mat,file_brain_AXT2_201_2010628,AXT2,7,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_8.mat,file_brain_AXT2_201_2010628,AXT2,8,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_9.mat,file_brain_AXT2_201_2010628,AXT2,9,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_10.mat,file_brain_AXT2_201_2010628,AXT2,10,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_11.mat,file_brain_AXT2_201_2010628,AXT2,11,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_12.mat,file_brain_AXT2_201_2010628,AXT2,12,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_13.mat,file_brain_AXT2_201_2010628,AXT2,13,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_14.mat,file_brain_AXT2_201_2010628,AXT2,14,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_15.mat,file_brain_AXT2_201_2010628,AXT2,15,TRAIN,Success
file_brain_AXT2_201_2010628/processed/slice_16.mat,file_brain_AXT2_201_2010628,AXT2,16,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_1.mat,file_brain_AXT2_201_6002681,AXT2,1,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_2.mat,file_brain_AXT2_201_6002681,AXT2,2,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_3.mat,file_brain_AXT2_201_6002681,AXT2,3,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_4.mat,file_brain_AXT2_201_6002681,AXT2,4,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_5.mat,file_brain_AXT2_201_6002681,AXT2,5,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_6.mat,file_brain_AXT2_201_6002681,AXT2,6,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_7.mat,file_brain_AXT2_201_6002681,AXT2,7,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_8.mat,file_brain_AXT2_201_6002681,AXT2,8,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_9.mat,file_brain_AXT2_201_6002681,AXT2,9,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_10.mat,file_brain_AXT2_201_6002681,AXT2,10,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_11.mat,file_brain_AXT2_201_6002681,AXT2,11,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_12.mat,file_brain_AXT2_201_6002681,AXT2,12,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_13.mat,file_brain_AXT2_201_6002681,AXT2,13,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_14.mat,file_brain_AXT2_201_6002681,AXT2,14,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_15.mat,file_brain_AXT2_201_6002681,AXT2,15,TRAIN,Success
file_brain_AXT2_201_6002681/processed/slice_16.mat,file_brain_AXT2_201_6002681,AXT2,16,TRAIN,Success
file_brain_AXT2_202_2020016/processed/slice_1.mat,file_brain_AXT2_202_2020016,AXT2,1,TRAIN,Success
file_brain_AXT2_202_2020016/processed/slice_2.mat,file_brain_AXT2_202_2020016,AXT2,2,TRAIN,Success
file_brain_AXT2_202_2020016/processed/slice_3.mat,file_brain_AXT2_202_2020016,AXT2,3,TRAIN,Success
file_brain_AXT2_202_2020016/processed/slice_4.mat,file_brain_AXT2_202_2020016,AXT2,4,TRAIN,Success
file_brain_AXT2_202_2020016/processed/slice_5.mat,file_brain_AXT2_202_2020016,AXT2,5,TRAIN,Success
